orig	translated
It was to apply some modern psychology — try and discover the type of a man who would commit such an absurd murder . That is — it was to us , but to the murderer it was not . And then , all at once , you told me very clearly what type of a man I must look for . ” “ We did not , ” was Carter 's quick comment . “ Do you remember that bit of paper you found near the body ? That paper with the letters ‘ Anani ' ? ” We	— — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — —
— Doc , Elly , Schultzy , Mis ' Means , Catchem the torpid . Another moment and they would have moved reluctantly away . But Parthy , torn between her duty at the ticket window and her feminine curiosity as to the cause of the commotion at Julie 's door became , suddenly , all woman . Besides — demon statistician that she was — she suddenly had remembered a curious coincidence in connection with this sudden illness of Julie 's . She slammed down the ticket window , banged the box - office door , sailed down the	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
thread of yarn going and the spinning wheel began its familiar , communicative little click - clatter , her mind was set to old themes . She forgot place and time as her fingers pursued their familiar track . A gay little air went fluttering moth - wise over her lips to the accompaniment of the wheel , and the little tap tapping of its treadles . She glanced at the child every now and then , laughing and telling him that his mother had found the wherewithal to keep her busy and gay , as a bonny baby 's	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
captured them ? ” “ Inspector Juve , sir . ” The Minister stood hesitating a moment . “ Juve ? ” he said at last . “ But that 's impossible ; Juve is dead ! ” Losing all sense of the respect due to a superior , the officer , overwhelmed by the news , asked excitedly : “ Juve dead ? is Juve dead ? ” But , paying no heed to the worthy policeman 's emotion , the Minister proceeded : “ Or he is tied up in the Palais de Justice , since yesterday evening	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
"you or Admiral Ballister . In fact , they ordered me under no circumstances to mention the F.B.I. in connection with my mission . """""""" McIntosh toyed with a crystal elephant on his desk . """""""" Exactly what _ is _ your mission ? """""""" he asked . I drew myself up , not without dignity . """""""" I am with Z-2 , Colonel , """""""" I told him , """""""" and as you know the Z Bureau reports only to the President . """""""" I had heard of G-2 , A-2 , even X-2 . Why not Z-2 -"	""""""""" """""""" , """""""" sagte er , """""""" Z-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , X-2 , , """""" """""""" , """""""" , """""" , """""""" , """""" , """""""" , """""" , """""" , """""" , """""" , """""""
back directly . ” A prissy tale about a female Rollo so prim that Magnolia was sure she turned her toes out even in her sleep . When she returned with a book ( if she returned at all ) it was likely to be of a quite different sort — a blood - curdling tale of the old days of river banditry — a story , perhaps , of the rapacious and brutal Murrel and his following of ten hundred cut - throats sworn to do his evil will ; and compared to whom Jesse James was a philanthropist	Jesse Murrel was a philanthropist , a philanthropist , a philanthropist , a philanthropist , a philanthropist , a philanthropist .
service ; each did the work of an ordinary seaman , and the better trained of them worked with the sailmaker and made every sail they set . Yet all this would not serve . The steamship was beating them in spite of it all , and Wrattson and Willis were being squeezed out . There was no doubt of it ; the fleet was going . The _ Venturer _ had been wrecked ; the _ Voyager _ was being broken up ; the _ Wayfarer _ had been sold to the Norwegians ; the _ Loiterer _ had	_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .
"-- anyway , you can come up to our house and see me there . You will like the three captains and Abbie , you simply ca n't help it ; they are dears ! And you will worship Zenas Henry -- at least you will if he is -- I mean sometimes he doesn't -- well , you know how older men feel when younger ones appear . He is very devoted to me and he is always afraid-- But I am sure he will understand , and that you and he will get on beautifully together , """""""""	""""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" -- he will help you , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he's , and he is , and he will be , and he"
"any special regret that he 's probably gone west ? """""""" She took a man - sized swallow of her old - fashioned . """""""" Not particularly , """""""" she admitted . """""""" In a general , normal sort of way , I 'm sorry , of course . He was nice even if we did n't get on very well . But we had almost no interests in common and when we broke up it was for keeps . He was kind , and on the whole , decent , but God ! so stuffy and boring to live"	""""""""" , """""""" """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""""" , """""" , """""""" , """""""" , """""" """""""" """""" , """""""" """""""" """""" """""""" """""""" """""" """""""" """""" """""""""
"pocket - book and handed it to the club steward . """""""" This is for you , Tammy , and a happy Easter Monday to you . If anyone calls , you have n't seen me all day . """""""" """""""" Thank you very much , sir , I 'm sure , """""""" he said , pocketing the five spot with the effortless ease of a prestidigitator or head - waiter . I strolled out to the street -- dusk was beginning to darken the city and already there were lights burning in the office windows -- and walked across"	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
of the flaming newspapers , which Margaret lit one by one as they proceeded . Small things crossing their track , scared by the light , reassured them , since their presence showed that no strangers had passed that way recently . It was dark night now . The shrubbery through which they passed glistened like a lot of eyes . The depth of the wood beyond was so ugsome , that it was a pleasure to them to turn the curve in the drive and see the light from the open door of the lodge . Hilary called aloud	                       .
"jealous again , old boy ? We ca n't have a moralist around here , can we , Myrtle ? """""""" He turned and kissed her again . I stalked over and stood , rumbling a bit , beside her , ready to attack if he carried his dalliance beyond decorum . """""""" Let me go , sir , """""""" Myrtle begged in a hoarse whisper . """""""" Tonight ? """""""" he asked , holding her close . """""""" Yes , """""""" she sighed . """""""" I 'll come down , sir . Tonight , when the dishes are done"	", """""""" sighed he , """""""" sir , sir ? """""""" he begged , """""""" come here tonight , he ca n't go , he ca n't go , he 'll have a dalliance , he 'll have a dalliance , he 'll have a dalliance , he 'll have a bit , he , he stood beside her ."
